epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
63,2.0431944756280807,1.4583120032852772,66.4705882951325,87.74509803921569,0.0055942344136740325
64,2.079368693487985,1.4051865605746998,66.76470594219133,88.431372608858,0.00557404205414325
65,2.032047453380766,1.3881938027400595,68.62745101031135,88.62745104023054,0.005553581129553034
66,2.059208347683861,1.4244863776599659,67.15686280493642,88.33333339317173,0.005532853883674342
67,2.0371588241486323,1.3643274061820085,67.54901966768152,89.11764705882354,0.0055118625894832575
68,2.015051012947446,1.342832131245557,67.94117647058823,89.01960790297565,0.0054906095489117394
69,1.9945799415073697,1.384264226287019,68.13725490196079,89.01960790297565,0.005469097092595187
70,1.9619273760962108,1.308316997687022,69.01960790297565,90.09803921568627,0.005447327579616858
71,1.9393140437111023,1.325344613019158,69.41176476572075,88.92156868728937,0.0054253033972491704
72,1.9386701867693947,1.3083786062165803,70.00000005983838,89.21568633434819,0.0054030269606919114
73,1.9342451511867462,1.2593784178004546,71.8627451279584,90.58823529411765,0.005380500712807382
74,1.8943711481397114,1.2444533766484729,71.4705882951325,90.98039215686275,0.005357727123852511
75,1.8461166374267093,1.2473686134113986,70.98039215686275,90.78431378532858,0.005334708691207961
76,1.9222130964672755,1.2675461745729633,70.88235294117646,90.19607843137256,0.005311447939104268
77,1.8664140795904494,1.2412849058123196,71.76470594219133,90.98039215686275,0.005287947418345021
78,1.8156078051006983,1.245752798692853,71.37254907944623,91.27450980392157,0.005264209706027152
79,1.847374367335486,1.2360211395749858,71.66666666666667,91.17647058823529,0.005240237405258315
80,1.8791661035446894,1.2245203971862793,70.49019613826977,90.7843137254902,0.005216033144871433
81,1.7769724452306355,1.2359077815916024,70.49019613826977,91.56862745098039,0.005191599579136412
82,1.8327961346459767,1.220599120270972,72.25490196078431,90.49019607843137,0.00516693938746908
83,1.7802249439178952,1.1873566150665282,72.6470588833678,91.27450980392157,0.005142055274137346
84,1.7187053740970673,1.1950569227630017,73.72549019607843,92.15686274509804,0.0051169499679646555
85,1.7888437755524167,1.18063083115746,72.74509803921569,91.96078431372548,0.005091626222030743
86,1.8381699096588862,1.1759947547725602,73.03921568627452,92.74509803921569,0.0050660868133697206
87,1.722472141659449,1.2023967707858365,72.54901966768152,91.96078431372548,0.005040334542665552
88,1.7275356281371343,1.1799587397014393,73.33333339317173,92.94117647058823,0.005014372233944922
89,1.7898198971672663,1.167870413906434,74.21568633434819,92.15686274509804,0.00498820273426755
90,1.7120144405062236,1.159148364090452,74.31372555003446,92.15686277501723,0.004961828913413979
91,1.7459809950419836,1.1702026925834954,74.11764708874273,92.3529411764706,0.0049352536635708716
92,1.6776478139180986,1.142476668778588,74.50980398140702,92.74509803921569,0.00490847989901385
93,1.7481900756321256,1.13324340523458,74.50980398140702,92.54901960784314,0.004881510555787909
94,1.6698484515386915,1.146076206366221,73.8235294716031,91.86274509803921,0.004854348591385451
95,1.683672407316783,1.169825589539958,72.45098045199525,92.84313725490196,0.00482699698442196
96,1.6896437917436873,1.1519711500289394,74.70588235294117,92.45098045199525,0.0047994587343093646
97,1.7170085698839217,1.0783201319329878,76.47058823529412,92.84313731474035,0.004771736860927118
98,1.6851535581407093,1.1166752766160404,76.0784314323874,93.03921568627452,0.004743834404291033
99,1.6712704329263597,1.100285560126398,76.8627451578776,92.94117647058823,0.004715754424219911
100,1.6257617606057062,1.0894580781459808,77.15686280493642,93.43137254901961,0.004687500000000001
101,1.6425858849570865,1.1061666042196985,74.80392162846584,92.25490196078431,0.004659074230047315
102,1.6377852663161263,1.0827612473684198,75.68627456964231,92.84313725490196,0.0046304802315678606
103,1.674046100132049,1.086151829186608,75.39215692258348,92.94117647058823,0.004601721140215794
104,1.6283819315925476,1.1213057983155343,76.37254907944623,93.33333333333333,0.004572800109749568
105,1.6760405169592962,1.110164811330683,75.00000005983838,93.33333333333333,0.004543720311686083
106,1.5953142037467352,1.0639309945059758,77.35294123630898,93.62745098039215,0.004514484934952898
107,1.6350832666669572,1.0972439536861345,75.88235300101486,92.45098039215686,0.004485097185538524
108,1.610618479668148,1.092786061296276,75.49019613826977,93.03921568627452,0.004455560286140852
109,1.5837718645731609,1.1271300371955424,75.29411770689721,92.94117647058823,0.004425877475813754
110,1.5608386596043904,1.1456818276760625,74.90196084415211,92.94117647058823,0.004396052009611876
111,1.5933393656261383,1.1116195158631195,75.98039218678194,92.54901960784314,0.0043660871582336894
112,1.5893343024783664,1.1256052675200443,76.07843140246821,93.23529411764706,0.004335986207662822
113,1.5855768729769995,1.1007121167930902,74.80392162846584,93.62745098039215,0.00430575245880771
114,1.635103325995188,1.061200358353409,77.6470588833678,93.82352941176471,0.00427538922713962
115,1.5494908453926208,1.0487588800635992,77.25490202062271,93.52941176470588,0.004244899842329063
116,1.5963620836772616,1.094745671865987,76.47058823529412,93.82352941176471,0.0042142876478806724
117,1.6540200331854442,1.1056270022018284,76.27450986375996,93.03921568627452,0.004183556000766537
118,1.5475895083139812,1.0701551742413464,75.98039221670113,93.52941176470588,0.0041527082710580724
119,1.5436602036158245,1.0730816818919837,77.54901960784314,93.82352941176471,0.004121747841556469
120,1.5570556095668249,1.0769259912126206,76.76470591227213,93.03921568627452,0.004090678107421711
121,1.55658373378572,1.0569355931936526,76.66666672650506,93.13725490196079,0.004059502475800271
122,1.559311100414821,1.1036640599662182,77.05882358925015,93.43137254901961,0.004028224365451474
123,1.613321130237882,1.0933576029889724,76.17647064807369,93.82352941176471,0.003996847206372592
124,1.5649051704103984,1.0928767961614272,77.84313731474035,92.74509803921569,0.0039653744394227055
125,1.5878496529564026,1.0855424708011103,77.54901966768152,93.13725490196079,0.003933809515945378
126,1.5573051070410109,1.0758558650811514,76.66666672650506,93.0392157461129,0.003902155897390171
127,1.5401671670732044,1.0784777158615635,77.45098045199525,93.23529411764706,0.0038704170549330656
128,1.5200629915509904,1.0637379674350513,77.15686280493642,93.52941176470588,0.0038385964690957996
129,1.4882385257690671,1.0581607612909054,76.76470594219133,93.33333333333333,0.003806697629364196
130,1.5141475352029952,1.037283270265542,77.6470588833678,93.52941176470588,0.0037747240338054985
131,1.4912379469190324,1.086017878032198,78.72549019607843,93.13725490196079,0.003742679188684769
132,1.4996917096395341,1.0989830759226107,77.74509803921569,93.72549019607843,0.00371056660808039
133,1.5328598325214688,1.0785819598272735,77.6470588235294,93.23529417748544,0.0036783898134986983
134,1.533845483310639,1.0503616501303281,78.52941176470588,93.43137254901961,0.00364615233348782
135,1.4935278816828652,1.0831739840554255,77.54901966768152,93.52941182454427,0.003613857703250722
136,1.4985777063975259,1.0667565644956103,78.33333339317173,93.52941182454427,0.003581509464257537
137,1.516242854178898,1.102525381831562,77.74509809905408,93.52941176470588,0.0035491111638572014
138,1.5088576759610857,1.0728976447208256,78.82352941176471,93.62745098039215,0.003516666354888451
139,1.501258129165286,1.0804302794091842,77.35294123630898,94.31372549019608,0.0034841785952902087
140,1.5136633127454728,1.0484756363373178,79.01960790297565,94.31372549019608,0.0034516514477114183
141,1.4973044754966858,1.0593281814865037,77.84313725490196,94.01960784313725,0.0034190884791203582
142,1.4622283568457952,1.040026185091804,79.21568633434819,94.11764705882354,0.0033864932604134863
143,1.5087830036405534,1.0945384972235737,78.8235294716031,93.72549019607843,0.003353869366023849
144,1.5020628694504026,1.0511440008294348,79.50980392156863,94.60784319709329,0.003321220373529105
145,1.5188090025432526,1.057393611646166,78.72549022599763,94.50980392156863,0.0032885498632592002
146,1.482286078589303,1.0484027953708872,79.2156862745098,94.11764711866192,0.0032558614179037495
147,1.4603297521197607,1.0359445476064495,79.21568633434819,93.62745098039215,0.0032231586221191503
148,1.4936433803467524,1.0245760546011082,79.31372555003446,93.82352941176471,0.003190445062135491
149,1.4565861792791457,1.058440731085983,79.2156862745098,94.11764705882354,0.0031577243253632682
150,1.5089251030059088,1.0536075250775205,78.52941176470588,94.31372555003446,0.003125
151,1.5046781339342632,1.0598165610257317,79.50980392156863,94.11764705882354,0.003092275674636732
152,1.4857319763728551,1.0695438986899806,77.84313725490196,94.11764705882354,0.003059554937864511
153,1.5457939004141188,1.0292359366136439,79.01960784313725,93.43137254901961,0.003026841377880849
154,1.4468544778369723,1.0644327047993154,78.82352941176471,93.72549019607843,0.0029941385820962513
155,1.4792145074359955,1.0207200935073928,79.41176470588235,94.01960784313725,0.0029614501367408006
156,1.460669479672871,1.082972379058015,79.11764705882354,93.72549019607843,0.0029287796264708967
157,1.4798712049211775,1.0054449499822131,79.11764705882354,94.70588235294117,0.0028961306339761518
158,1.4430500590612019,1.013404609409033,79.50980392156863,94.6078431372549,0.002863506739586514
159,1.4603986229215349,1.0432171948984557,79.6078431372549,93.82352941176471,0.002830911520879643
160,1.4714645904207986,1.0086610528768278,80.09803921568627,94.70588235294117,0.0027983485522885838
161,1.46166826051379,1.0270399388144997,79.31372549019608,94.2156862745098,0.0027658214047097925
162,1.5096107456419203,1.0230727801135941,79.01960784313725,94.2156862745098,0.00273333364511155
163,1.434621810913086,1.0328636216182334,79.90196078431373,94.2156862745098,0.0027008888361427993
164,1.4955775207943387,1.021784890866747,79.01960790297565,94.11764705882354,0.002668490535742465
165,1.4643211421512423,1.0280741179690642,79.01960784313725,93.92156862745098,0.0026361422967492794
166,1.4334449408546326,1.0338828114902272,80.58823529411765,94.01960784313725,0.00260384766651218
167,1.4685893493985374,1.0139821527050992,79.50980392156863,93.72549019607843,0.0025716101865013025
168,1.4714327028819494,1.0238613407985837,79.31372555003446,94.2156862745098,0.0025394333919196107
169,1.4876501370990087,1.0196649761760936,79.50980392156863,94.31372549019608,0.0025073208113152307
170,1.4886670339675176,1.0508410495870253,78.82352941176471,93.62745098039215,0.002475275966194502
171,1.4712402177235437,1.0468912299941568,79.01960787305644,94.11764705882354,0.0024433023706358047
172,1.4384208917617798,1.0177504834006814,79.31372549019608,94.90196078431373,0.0024114035309042016
173,1.4076972026673575,1.0280772688342075,78.92156865737017,93.92156862745098,0.0023795829450669356
174,1.4256125764241294,1.0809910133773206,78.52941179462508,94.50980392156863,0.0023478441026098295
175,1.4419687816074915,1.035485861231299,79.41176473580154,94.31372549019608,0.0023161904840546233
176,1.4206733022417342,1.0374835320547515,80.39215692258348,94.41176470588235,0.0022846255605772957
177,1.4387028425458879,1.0203714581096874,79.215686304429,94.31372549019608,0.002253152793627408
178,1.4841767398137895,1.025468589745316,79.11764708874273,94.70588235294117,0.0022217756345485258
179,1.4681176060721988,1.0125394670402303,79.6078431372549,94.90196078431373,0.0021904975241997296
180,1.416939347509354,1.0056976279791663,79.80392156862744,94.6078431372549,0.0021593218925782896
181,1.4212376484795222,0.9954724175088546,79.50980392156863,94.90196078431373,0.0021282521584435315
182,1.4073512686623468,1.0265308554266013,79.31372549019608,94.6078431372549,0.0020972917289419275
183,1.429267232380216,1.0109226947905972,79.60784319709329,94.90196078431373,0.0020664439992334645
184,1.4357278157794287,1.0439877896916632,79.31372555003446,94.41176470588235,0.0020357123521193283
185,1.3991927154480466,1.0244210088954253,79.41176470588235,94.41176470588235,0.0020051001576709376
186,1.436555752678523,1.0094411429236918,79.01960790297565,94.41176470588235,0.0019746107728603824
187,1.4455095870154244,0.9997264221602795,80.09803927552467,94.2156862745098,0.00194424754119229
188,1.410806135525779,1.0023570493155836,80.09803927552467,94.80392156862744,0.0019140137923371785
189,1.435323160792154,1.0047200351369148,79.60784319709329,94.70588235294117,0.0018839128417663103
190,1.430204223072718,1.021110640553867,80.3921568627451,95.0,0.0018539479903881243
191,1.4031729244050526,1.010253008440429,80.58823529411765,94.6078431372549,0.0018241225241862468
192,1.4581142834254675,1.0414550650353525,80.58823532403684,94.80392156862744,0.0017944397138591481
193,1.4090589757949588,1.0219867124277002,80.68627450980392,94.80392156862744,0.001764902814461477
194,1.4921723736657038,1.016875626409755,80.68627450980392,94.41176470588235,0.0017355150650471024
195,1.445182896795727,1.0399893690558042,79.80392159854665,94.50980392156863,0.0017062796883139165
196,1.4206551408010817,1.0077155812113894,79.6078431372549,94.80392156862744,0.001677199890250433
197,1.3971704793354822,1.0292679403342453,80.29411764705883,94.50980392156863,0.0016482788597842067
198,1.4390047164190383,1.066654663810543,80.19607843137256,94.01960784313725,0.0016195197684321394
199,1.4201700044056726,1.0125235673259287,79.90196081423292,94.2156862745098,0.001590925769952685
200,1.4365654180920313,0.9953710739519082,80.58823529411765,94.41176470588235,0.0015624999999999994
201,1.4129628056571597,1.05645731827792,80.29411764705883,94.50980392156863,0.0015342455757800897
202,1.4471076026795402,1.0110834426739637,80.58823532403684,94.80392156862744,0.0015061655957089685
203,1.4167541719618297,1.0157787708675161,80.3921568627451,94.80392156862744,0.0014782631390728826
204,1.415087624201699,1.058408361673355,79.80392159854665,94.50980392156863,0.0014505412656906362
205,1.4202337340703086,1.0127023582364998,80.19607843137256,94.80392156862744,0.0014230030155780414
206,1.4384200497279092,1.0129796084235696,80.19607843137256,94.31372549019608,0.00139565140861455
207,1.3959169747337463,1.0178073690218084,80.98039221670113,94.6078431372549,0.0013684894442120928
208,1.4227118397515917,1.0357490042845408,80.19607843137256,94.80392156862744,0.0013415201009861514
209,1.4109472698635526,0.9768999733176886,81.47058826521331,94.6078431372549,0.0013147463364291284
210,1.4466491464584592,1.024665579842586,80.88235297109567,94.80392156862744,0.0012881710865860218
211,1.4243804519138639,1.0532167453391879,81.17647058823529,94.11764705882354,0.0012617972657324502
212,1.4145674875804357,1.017695257242988,79.90196084415211,94.90196078431373,0.0012356277660550787
213,1.3989018712724959,1.0224056330381655,80.88235300101486,94.41176470588235,0.0012096654573344493
214,1.4242143384994022,1.027449905171114,80.58823529411765,94.50980392156863,0.0011839131866302804
215,1.4004362897267417,1.0058490860695932,80.19607843137256,94.41176470588235,0.0011583737779692585
216,1.4150405762687561,1.0093875106643229,80.19607843137256,94.31372549019608,0.0011330500320353447
217,1.4170685136128987,1.004142643657385,80.19607846129175,94.50980392156863,0.001107944725862655
218,1.403004771187192,1.0254300697177063,79.80392156862744,94.70588235294117,0.0010830606125309214
219,1.4260560236279927,0.9965646853633955,81.17647058823529,94.50980392156863,0.0010584004208635874
220,1.4115538086209978,1.021969405225679,80.58823535395604,94.41176470588235,0.001033966855128568
221,1.4419770354316348,1.022124966920591,80.29411770689721,94.31372549019608,0.0010097625947416856
222,1.395519046556382,1.0157714579619614,79.90196078431373,94.70588235294117,0.0009857902939728479
223,1.4169175814068506,0.9840706516714657,81.27450986375996,94.50980392156863,0.0009620525816549791
224,1.39709887050447,1.0205680431104174,81.4705882951325,94.2156862745098,0.0009385520608957327
225,1.4365877253668649,1.045394542871737,81.17647064807369,95.09803921568627,0.0009152913087920392
226,1.3813074467674133,1.0174944706991607,80.88235294117646,94.6078431372549,0.0008922728761474902
227,1.4244767105768597,1.0187621981489892,80.29411770689721,94.50980392156863,0.0008694992871926184
228,1.4109812426188635,0.9989368522868437,80.58823529411765,95.29411764705883,0.0008469730393080897
229,1.4244858367102486,1.010936062709958,80.88235297109567,94.90196078431373,0.0008246966027508313
230,1.4174076413351393,1.0029519179288078,80.29411764705883,94.80392156862744,0.0008026724203831427
231,1.4081719319025676,1.0102479326958749,80.98039218678194,94.70588235294117,0.0007809029074048138
232,1.4245532069887434,1.0102542708901798,80.98039218678194,94.01960784313725,0.0007593904510882617
233,1.4168281460565233,1.0241826702566708,80.49019610835056,94.2156862745098,0.000738137410516743
234,1.4210134725722054,1.01027954045464,80.68627453972312,94.31372549019608,0.000717146116325659
235,1.4029197181974138,1.0387812698588652,80.29411767697802,95.09803921568627,0.000696418870446966
236,1.4084351441216847,1.0161769170387118,81.17647061815448,94.80392156862744,0.0006759579458567509
237,1.386204956069825,1.041365874631732,81.07843140246821,94.70588235294117,0.0006557655863259682
238,1.408287178902399,1.0242962442192376,81.37254904952704,94.6078431372549,0.0006358440061743867
239,1.4124994448253088,1.01726361840379,81.47058823529412,94.90196078431373,0.0006161953900277677
240,1.4212268950447204,0.9955586702215905,81.07843137254902,94.70588235294117,0.0005968218925782896
241,1.4373656322085668,1.019521268793181,80.58823529411765,94.70588235294117,0.0005777256383482678
242,1.3853977010363625,1.0396985773946725,80.78431378532858,94.6078431372549,0.0005589087214571749
243,1.4173016037259782,1.0161674963492973,80.0,94.80392156862744,0.0005403732053919939
244,1.3835108734312511,0.9803738320575041,81.27450980392157,95.09803921568627,0.0005221211227809393
245,1.3911139454160417,1.0203952158198637,80.68627453972312,94.90196078431373,0.0005041544751705502
246,1.3936956515387884,1.0280438954923667,81.47058826521331,94.41176470588235,0.0004864752328062029
247,1.3950641287697687,1.0140871044467477,81.07843137254902,94.31372549019608,0.0004690853344160508
248,1.3969487860089256,1.0312253255470127,80.88235297109567,95.0,0.0004519866869984169
249,1.4115399500680348,1.0034194104811724,80.09803921568627,94.80392156862744,0.0004351811656126765
250,1.4227854864937919,1.004302078368617,81.56862745098039,94.6078431372549,0.00041867061317362977
251,1.4019195976711454,1.0444007081143996,80.68627453972312,94.90196078431373,0.0004024568402494076
252,1.4288082898609222,1.0238701726876054,81.17647061815448,94.70588235294117,0.00038654162486292633
253,1.4431584221976144,1.023363185630125,81.47058826521331,94.90196078431373,0.0003709267122968995
254,1.4151811864640977,1.0254339853922525,80.98039215686275,94.90196078431373,0.00035561381490245396
255,1.414222724854,1.0366039453768263,81.66666669658586,95.0,0.0003406046119113507
256,1.3961461309402707,1.0096576724566666,81.17647058823529,94.70588235294117,0.0003259007492518354
257,1.3986740112304688,0.9904997535780364,80.58823529411765,94.80392156862744,0.0003115038393681453
258,1.4040822642190116,1.0398503696217256,81.47058826521331,94.11764705882354,0.00029741546104368954
259,1.4027333997544789,0.9875981919905719,80.29411770689721,94.70588235294117,0.00028363715922791085
260,1.4101088236248682,1.0109746033070135,80.58823529411765,94.90196078431373,0.00027017044486687264
261,1.4056041638056438,1.0229917346262465,81.07843140246821,94.50980392156863,0.00025701679473755966
262,1.385518923638359,0.999135048716676,81.17647061815448,94.70588235294117,0.00024417765128593555
263,1.4149210755787198,0.9703212451701071,80.98039221670113,94.90196078431373,0.00023165442246876646
264,1.409678854639568,0.997302257196576,81.66666669658586,95.0,0.00021944848159921455
265,1.370329325161283,0.9942845391292198,80.88235297109567,94.70588235294117,0.00020756116719624457
266,1.4375419143646482,0.9965549500549541,81.0784314323874,95.0,0.00019599378283783922
267,1.3915586925688244,1.0609816894811743,80.68627453972312,94.70588235294117,0.00018474759701804546
268,1.3868352685655867,1.009142909447352,80.78431375540939,94.80392156862744,0.00017382384300787188
269,1.4045832686954074,1.0478971249916975,81.27450983384077,94.50980392156863,0.00016322371872004514
270,1.4159100263837785,1.0450766460568297,80.58823529411765,94.50980392156863,0.00015294838657764522
271,1.391524146473597,0.9909896284926172,80.88235297109567,94.90196078431373,0.00014299897338663491
272,1.3874411639713107,1.0262346330810996,80.29411764705883,95.09803921568627,0.00013337657021228987
273,1.3619514930815924,1.0113856783100204,80.49019610835056,94.80392156862744,0.00012408223225955292
274,1.413056280877855,1.0294214892621134,80.49019610835056,95.29411764705883,0.00011511697875731842
275,1.3919213953472318,1.0226280004370447,81.47058823529412,94.6078431372549,0.00010648179284666153
276,1.3851703159392825,0.9686668935944053,82.35294123630898,94.80392156862744,9.81776214730279e-05
277,1.4015631448654902,0.9914074171991909,81.8627451279584,94.6078431372549,9.020537528238761e-05
278,1.375215004360865,1.018987402495216,81.17647061815448,94.90196078431373,8.25659285213741e-05
279,1.3847570324700975,1.0095053952114255,81.37254904952704,94.2156862745098,7.526011894141461e-05
280,1.403009918000963,1.0114418424812017,80.19607846129175,94.80392156862744,6.828874770685758e-05
281,1.3964463510210552,1.0265164159092248,81.07843137254902,94.70588235294117,6.165257930711953e-05
282,1.4023170111671326,1.0366832228267895,81.07843137254902,95.0,5.535234147284809e-05
283,1.4376819587889171,0.9988190209164339,80.98039218678194,94.90196078431373,4.938872509611912e-05
284,1.378887064873226,1.0068228639808356,81.27450980392157,94.70588235294117,4.376238415467193e-05
285,1.3855783541997273,0.9862313686632642,81.66666669658586,94.70588235294117,3.847393564019482e-05
286,1.4232277718801347,1.0462798833847047,80.29411767697802,94.70588235294117,3.352395949066146e-05
287,1.4124696917004056,0.9991984523978887,81.27450983384077,94.6078431372549,2.8912998526738762e-05
288,1.4037782862072898,1.0232531664418238,80.88235297109567,94.80392156862744,2.4641558392256987e-05
289,1.411152376068963,1.013325808094997,80.88235297109567,94.50980392156863,2.071010749876111e-05
290,1.4072737712708732,1.0250637832809897,80.29411764705883,94.50980392156863,1.711907697414597e-05
291,1.4219779741196406,1.0007152591265884,81.96078434364469,94.80392156862744,1.3868860615375012e-05
292,1.4052547935455564,1.0012322736721413,81.07843137254902,95.0,1.0959814845298843e-05
293,1.3677987938835507,1.0521923476574468,80.68627450980392,94.80392156862744,8.392258673568451e-06
294,1.3831219711000957,0.996832077292835,81.37254901960785,94.80392156862744,6.166473661651379e-06
295,1.3842894293013073,1.0580154598927964,80.49019610835056,94.31372549019608,4.2827038919567715e-06
296,1.3782421615388658,1.0509400659916448,80.58823535395604,94.50980392156863,2.7411559410675524e-06
297,1.396243415181599,1.003942119140251,81.47058826521331,94.80392156862744,1.54199885708875e-06
298,1.4328867480868386,1.0525902182448144,80.98039218678194,94.80392156862744,6.853641411078138e-07
299,1.416420444609627,1.0344915483512132,80.58823532403684,94.70588235294117,1.713457327745527e-07
